8548 27917
5517 7617 -308
8043 3740 -589
5593 2375 -463
1843 7183 -701
630 3890 324
4033 4428 -691
2985 3279 -393
3963 3556 612
5784 691 374
5909 1822 -253
8135 861 867
4684 6381 -326
7194 657 782
7108 2595 -550
5851 1071 965
6203 6433 -225
7041 721 470
8251 1560 368
1290 1010 280
6954 6657 -168
5896 7067 -964
8168 2314 -897
6092 5102 -244
6820 7564 867
8454 259 -397
4451 7686 596
7167 6534 762
6734 2258 450
4800 1086 123
551 5996 835
3669 576 350
4121 4918 -37
835 7940 -466
4614 3991 -998
6216 3928 892
8224 7655 498
2920 7398 511
6807 3694 372
1854 5645 -420
8313 4372 -719
1293 7160 -900
26 4790 -483
8062 4197 92
556 1069 662
5016 765 -265
1134 6993 -632
6292 6946 378
8209 7693 142
5583 1968 -262
2384 829 977
7928 7779 -61
4034 781 565
3307 7345 -938
1630 339 -847
4661 1942 271
6044 6886 96
2280 4442 -119
8125 1856 472
7234 7000 755
7930 7185 -35
6692 605 29
7363 1417 -229
1195 4225 621
6572 6862 825
4737 6124 957
2955 4235 -410
5502 6934 109
2292 4067 195
6488 3898 -607
5171 6068 888
6210 1224 617
6402 3856 477
113 5161 493
6587 2303 -135
266 4494 792
2246 5878 -650
3432 582 -846
5377 5176 995
4322 2101 805
7728 1501 -55
1461 7289 1000
928 1518 428
8421 2462 -728
3277 1830 -814
3584 778 -32
1772 4037 -449
1711 592 -776
450 505 -96
8280 5034 77
1499 216 994
1731 4800 914
6282 3978 -610
7902 450 581
4586 4226 875
2834 4756 230
4913 643 593
7150 1572 -296
2088 4191 646
8029 931 409
3760 5987 -183
7395 7923 928
4305 505 476
6715 3181 936
8259 4383 -620
6373 8092 -524
4339 7987 -774
7454 583 -273
2812 2669 -424
1146 5198 -717
5346 5968 -706
5995 5968 -347
7912 243 -250
4627 3822 -325
5722 5686 -442
2345 4314 777
115 72 -528
3107 3533 -745
7101 1601 -580
1707 89 -485
876 7739 483
4274 1651 999
5134 381 276
1781 1036 667
5985 2572 -624
4435 2355 -93
6699 3397 -901
5745 6496 493
7669 4249 155
3705 5345 -580
5095 3503 356
7557 5340 -954
2503 455 67
5483 406 664
7209 5892 -302
8338 5988 619
8008 3495 -434
5566 2405 -387
4275 507 -645
3569 8213 33
4972 5736 108
8208 5626 868
4138 6278 699
2242 755 837
3911 7775 -557
3828 1664 842
8348 2035 -813
383 793 347
5127 80 -197
1081 7343 455
4509 4814 328
5699 1977 924
1474 3140 -837
2817 6672 341
8246 6536 800
7517 838 -857
7934 6241 975
2813 607 -499
4165 4503 329
8439 2418 -692
558 6955 -351
3843 2472 -643
4568 2570 -765
4532 1756 175
6409 6850 141
5200 3201 -191
7511 3533 175
6799 5622 -779
6527 2300 -220
87 4837 630
4550 5630 -516
2750 1815 -650
4370 4910 6
3678 5533 727
7618 965 662
717 626 244
3113 7016 942
609 5282 773
6732 894 997
1575 37 -98
1765 8025 2
8289 1189 42
6210 3283 546
1278 2289 -474
8238 8174 377
416 1850 881
824 8465 -889
4555 872 382
6325 1577 647
4382 4485 -916
5870 7402 -743
4697 8125 738
6472 3452 -272
8247 816 -836
7523 5547 927
2744 5405 325
5152 8496 7
6630 2213 914
959 4473 -984
1261 1350 -121
2402 2590 -588
8061 216 5
2736 4186 -303
5947 1264 237
6675 3341 666
7522 2720 -302
1768 3159 -405
1136 3562 -491
5710 1126 465
3036 882 210
7536 4491 791
1857 7710 -376
614 6467 678
65 7686 829
8069 77 -111
2807 7549 -347
7833 2609 -447
5489 758 -376
7564 5744 903
3395 8252 -147
2968 4345 -633
4800 2680 736
5747 6423 481
4960 5394 -957
2246 1678 -339
2250 3676 461
3087 3399 771
635 8489 5
4101 2191 -602
3051 1717 878
2628 4074 -503
2441 6973 541
6055 8140 957
6179 3408 377
3471 7007 -875
4655 5228 -74
4776 6437 395
6727 6855 -912
1230 7706 665
8447 1446 -442
3956 3527 270
1866 2265 -199
6789 1367 -943
1376 3236 -489
3696 363 679
1664 4925 -363
6027 2317 328
6397 6883 505
2367 7684 967
4438 5325 -631
411 3277 893
6745 7715 179
2557 4909 34
4780 5320 -610
8174 5958 7
5362 1456 580
3878 6479 392
3761 8295 692
6858 4455 109
8027 5978 -199
513 7528 106
4648 1301 223
4427 6828 774
3227 6225 -827
8275 8484 -252
7605 5395 302
2524 8317 -645
2557 657 813
2782 7421 585
6832 4667 961
4316 1621 462
872 6109 -958
7352 6313 -622
5870 6441 -537
3408 5717 -560
6226 2795 -11
3978 4653 34
7521 5026 -683
5180 683 5
146 2062 -213
2489 7898 913
3613 7475 -436
7840 7715 668
4169 142 -951
6019 1304 292
6899 6618 -193
1671 5606 -282
1409 4261 -542
6253 1260 -839
4113 4289 -325
2657 3214 -44
5687 8212 255
2271 3587 143
7652 1094 -837
8193 703 750
3911 3818 733
4447 5958 560
4718 7004 644
803 1009 -324
6998 869 340
6333 4622 269
3189 4484 -203
2923 4121 634
836 5955 279
7549 8261 753
3801 1596 647
3932 4953 -284
4776 4377 -600
6248 8127 -238
5789 6443 -279
2277 7217 4
4015 6592 236
8532 252 165
7281 3138 399
8535 5654 -965
5975 4714 -607
449 581 988
996 8266 851
7875 190 275
432 7972 -735
6640 5774 -227
2632 6725 657
4816 126 381
7698 216 -530
6933 3415 228
5949 6040 -812
6964 6641 -69
577 2201 -457
6290 8325 -81
5344 2737 -119
5713 2604 318
7940 3838 320
2860 6469 -159
24 2186 101
6197 2704 405
1097 502 667
5167 7184 226
3891 6689 -905
338 2425 -798
3755 5777 -434
505 6399 795
4698 5842 650
5706 2779 -755
3484 6845 40
1199 4354 233
5418 8001 -116
1604 4464 487
3311 2694 716
8218 1031 641
5426 1461 306
3812 3957 166
5102 5825 -74
7498 3852 -215
5750 1999 437
623 3387 142
7204 3767 954
4080 6548 -112
1196 7430 235
3885 2984 -65
417 7243 392
8468 5291 975
1117 6394 -288
6094 3585 -384
3765 8248 -572
5532 434 25
3469 5229 -321
2431 6817 -330
1118 6189 205
5523 2826 904
3907 270 -569
3898 3360 -933
3780 2222 565
1166 5228 -78
464 3030 512
4373 3368 149
3300 7172 -817
7796 882 -951
3187 2796 348
6566 3854 658
2734 3269 955
3288 6806 766
7151 5936 259
6283 6556 241
4234 6569 -815
6559 3104 50
3060 6111 -988
1375 5234 400
4978 6533 -745
2493 2556 -259
1259 1411 -831
4293 1500 435
3768 2218 -360
7316 5289 211
1195 1314 55
8501 8162 865
3768 5080 676
4387 4792 253
3580 7280 608
3639 8370 392
1674 4810 -10
6560 7583 932
4571 2858 76
6768 1433 -151
8444 7806 606
6375 3510 -55
5297 598 6
4092 6773 -546
2660 5944 726
940 2887 -15
135 7660 352
7741 4105 -80
1781 3290 717
5911 5736 379
8193 4641 301
6994 1485 274
7946 3365 -104
1533 3042 -81
4696 4985 -340
1030 710 322
6604 4721 -260
5829 5333 -844
260 2460 598
3343 7743 433
1738 6447 -676
7147 7367 591
548 554 -86
7589 8416 88
1209 1435 932
6427 8178 426
2459 4360 483
1161 3760 -687
5914 7375 21
4811 2724 -126
4612 1329 -822
6624 5672 475
4201 4824 -393
3568 3764 -207
1328 7445 -749
3560 5547 360
4955 1745 786
7418 4241 607
4632 8039 -788
6384 2086 -558
2555 1416 189
1582 379 -756
2347 1661 -490
5424 6307 736
2246 6382 -931
303 8412 -466
6042 6413 652
114 1114 -998
5801 6506 -869
3226 5825 -35
8002 7183 -878
7781 4406 9
3680 112 -498
7192 4077 919
5153 398 362
2346 4658 511
7040 2405 -104
1792 1598 503
723 1489 -263
3085 390 426
1535 5544 412
1665 2196 -9
282 6727 202
3919 1368 -333
119 699 -553
7595 1806 -500
295 5191 -24
7474 4093 293
5184 6946 804
7115 4729 699
7528 6209 68
5661 1414 662
8281 5751 -226
2245 3961 -806
5324 6340 466
3343 4912 903
4511 443 -702
2158 7339 810
523 948 651
195 3506 283
5175 2504 730
5853 7478 330
417 5096 939
3534 7347 551
4565 3322 -906
8321 5692 -448
8284 1317 497
531 4607 556
2045 2727 24
7894 1060 -768
7812 4991 -754
6856 1566 -418
2070 3301 -10
6082 5659 897
475 2604 -308
5830 4592 -115
6804 4416 426
1098 5840 -966
7771 2162 -922
8464 3212 953
1984 7690 590
3185 2501 954
603 6801 -197
6954 224 47
1211 6659 -42
5136 5669 -726
640 8297 -91
4740 1099 931
5908 3893 -411
5795 3958 -144
6924 4564 -278
4723 5669 -524
291 210 -884
6396 8358 1000
6039 6961 -227
1317 7760 -718
1574 7685 -288
5233 1619 772
1854 6809 -613
2527 1553 920
1499 2888 -40
957 2063 -62
6487 7289 692
3261 3218 -958
5289 8128 375
934 1176 843
2143 1845 -560
3104 208 817
8321 3873 -867
6544 6819 835
1622 5577 -73
697 7522 76
5699 501 960
5695 7554 -674
151 6566 911
494 4054 879
6716 1184 -333
4820 6270 667
3891 3168 -720
7904 5012 -530
2480 2772 -856
2194 8184 -162
7678 7128 -212
6572 369 724
5328 908 -228
916 8229 -390
4013 1363 126
5350 7163 -966
2744 4660 -795
4356 2624 -642
4065 8444 115
815 5203 -132
1477 4629 111
4797 6271 27
1898 2514 840
8116 7295 -733
2285 4753 915
3178 4801 -70
4194 7403 871
726 3916 -993
3543 4710 191
4608 2537 -179
1555 5557 441
1157 1304 396
7595 1487 82
2706 6676 -749
6926 7241 540
3257 2038 231
7691 2748 11
3447 709 -365
6040 701 -766
7525 923 830
2471 7419 -133
5065 457 893
871 2776 -458
2194 812 -560
113 5641 -308
2143 1549 583
1813 1885 444
7831 3249 359
5287 558 -686
1482 7813 540
2820 7891 882
2677 3666 -811
6527 4873 -58
7005 5288 -339
3795 7158 972
1211 6086 -375
5906 5900 292
3644 4611 -527
5785 6187 46
7149 5234 99
1399 5229 -510
6952 7065 -771
5438 7035 -777
7792 6472 -122
3403 2074 62
5477 6913 198
4146 3805 -992
2505 6608 -869
7853 5868 386
1474 2628 188
2205 4128 -609
103 5322 -526
8421 5458 -737
2822 8483 -680
4410 409 -814
8079 3051 -417
2967 7295 -968
2114 4359 770
7995 4552 -140
1148 2822 726
2844 5231 359
1614 1675 -927
7704 1991 -829
7559 5470 -152
4480 7715 -718
2296 7422 264
5992 2093 -542
5016 8492 -780
124 8223 -234
386 6728 -704
6445 4524 545
371 387 -434
6193 942 557
8143 7335 223
8340 2653 365
1559 8409 -990
4437 2958 -655
7241 4663 -466
1528 2873 206
928 7585 -468
7384 756 557
5319 6431 909
5298 2872 -908
4034 8233 -908
2931 266 381
2082 2567 966
4437 1454 813
642 4305 -986
7979 130 -324
1601 8500 117
5113 6006 -387
2761 1571 -49
1802 253 -881
2182 2687 20
2511 6238 305
7190 350 330
7596 7913 612
280 3443 -215
6893 7575 449
6506 2752 -318
8144 7887 -573
4394 473 444
8421 5865 228
7349 4264 -584
1509 1414 319
7562 6275 818
1827 4270 -761
2248 1571 218
1908 2864 869
7653 6124 -386
7097 2667 -19
6687 3058 556
435 2993 347
691 3254 646
4618 851 -253
7860 6829 822
844 2318 -803
1037 8219 540
814 6703 -172
4244 1574 743
6630 6521 -266
2354 8140 -373
5730 4288 -590
1386 7388 608
6827 7270 216
1511 1692 16
1946 2690 -872
4676 3551 619
4830 3859 -881
6466 6543 -243
1216 414 791
3938 3197 -437
1725 7553 174
8392 1694 699
5267 2719 293
2403 2151 -358
4451 249 236
3635 1307 231
155 526 965
4095 7546 -431
7985 3899 447
345 2191 -91
7003 7052 183
3148 5056 203
4587 589 -563
2959 2744 -823
4338 864 -226
7977 3835 -868
7144 4246 -539
3924 1417 -915
4906 2749 210
5798 3021 153
1144 6908 -35
8247 5760 -825
5435 517 818
4728 4866 322
8385 7981 513
3111 4516 -29
7229 6285 32
5036 2655 951
2003 2150 -22
6696 5255 443
4012 1887 749
5577 7456 -268
1874 6862 -462
4911 5406 402
2386 7524 -739
2293 6589 -361
5080 6183 411
2647 7371 -965
562 3317 489
7791 2971 -317
5837 6437 -881
633 2491 556
2569 4371 -898
5691 6084 -783
8393 5910 944
7179 6779 152
5913 1185 497
3643 7549 -305
3898 1761 920
7381 8388 311
8271 1451 -731
7793 4463 254
8543 8326 -261
5427 357 468
1858 798 -329
5171 3671 819
5781 223 391
6280 4970 781
3615 8399 469
2356 3216 -261
235 5340 498
2815 1408 80
7776 6958 722
8501 5595 -940
2593 426 733
923 5753 -165
6474 3247 -728
4200 2879 -695
2442 2826 -1000
5102 7384 783
6411 800 -880
7049 716 -582
5633 3876 -135
7411 7798 -54
4455 6194 253
169 3825 -905
3732 1965 -260
378 1642 -55
644 5559 -319
7400 2014 210
6595 243 -923
4519 6140 -201
2249 2869 -256
3376 3905 -460
2376 4574 -73
4820 381 974
4862 2554 -377
6372 7144 -84
5581 2255 691
801 4349 -602
468 1433 -155
4903 2544 416
7306 5915 676
1502 2715 -834
6785 3020 -940
5967 4030 -97
6296 552 524
4042 219 111
5946 7447 687
8447 2587 91
7624 8028 -533
8527 802 -683
3410 3388 -569
3782 2152 -589
2156 3760 -180
4015 3060 892
4832 1961 -632
7800 8290 517
7044 467 424
7226 7545 -263
4179 1486 866
908 5533 -129
2394 8532 -566
4788 6579 917
1831 2464 681
3784 1719 -634
3854 2138 -40
7283 733 350
5913 539 -388
2779 6093 -870
3776 3764 -434
1181 5097 916
3321 7480 -672
4549 701 -415
4849 955 448
6424 4314 183
2862 2741 531
1249 90 716
6457 5301 852
4003 4336 820
826 6979 502
4045 4142 63
7775 2770 32
3268 5486 -302
7856 8229 -923
2561 5480 18
1090 7722 -840
4741 8000 701
8012 7742 -904
3950 4815 -280
2429 1577 521
2893 7761 -993
1433 7379 934
6911 7724 -245
24 6303 -481
3834 4182 -329
6042 573 -419
5596 6185 94
1852 6545 234
5585 8269 405
2381 2622 886
7414 1686 124
4671 6643 -55
7457 1163 -667
7571 1168 -313
7820 8001 -279
343 3587 -452
7399 6132 -728
5027 6788 -980
7626 1444 -291
5610 863 -212
4597 2696 661
6880 3936 -702
4026 2848 886
7466 2374 -786
6887 5076 163
259 7299 -248
8443 2184 300
7055 3433 648
8137 336 -140
6557 189 845
6285 1580 517
4994 3957 -697
1554 7102 605
4609 7533 706
4413 3851 478
1008 6075 690
3598 8245 352
5401 3523 -229
3797 1653 -310
3458 259 301
3917 1335 296
763 8061 -342
7685 3310 -193
4606 7181 786
1717 4185 236
2347 4933 243
3640 1785 131
5394 8373 -713
4211 6434 594
3495 3522 -223
5099 2314 68
2511 3370 334
2709 414 -366
186 7402 -732
5687 1365 724
4744 3975 -65
7814 6450 610
2773 2572 -7
3290 4163 -661
76 3071 -567
147 6236 779
821 3187 929
5232 4392 975
5898 5989 -461
1356 3600 -224
2936 4502 -180
3693 4054 -168
2870 6723 -515
3722 6056 273
883 6488 -773
6096 1460 451
6692 7664 846
173 6482 855
6011 2500 -281
7151 1355 207
5220 6796 386
1343 7794 -772
5326 3144 -104
879 5198 -637
2064 1405 298
2217 1445 352
6606 1562 532
1419 3461 173
6544 2697 -752
3454 6032 -356
1647 4387 -619
3353 454 519
8202 7362 -710
3307 1089 -169
72 6101 -187
699 5046 -627
7598 605 46
2182 2061 -367
741 7996 116
7794 2581 -929
410 1846 -404
4279 5221 313
5603 2874 66
3874 6923 -933
637 5097 -895
1917 1130 543
1599 528 -531
6276 6567 -292
7838 5113 399
5122 436 -586
7019 1675 599
2746 4321 -440
5708 1990 -909
895 651 -928
7503 4151 637
2005 4012 553
8285 2437 434
6840 252 -627
1733 7286 -142
4466 2019 860
4912 7558 577
4704 726 -517
6816 7005 -991
1249 2357 85
4622 4782 -30
601 6389 808
3656 3406 674
8221 7993 -683
2918 1113 -549
5096 6960 -689
7603 3200 -281
2883 3497 -37
3569 7086 869
2844 8238 862
4386 2400 598
4353 4355 -508
7393 7280 -320
906 8436 -167
3365 1372 -752
953 3607 -285
7606 5269 576
3123 5782 -829
5152 6711 -28
2158 7068 -432
5580 2400 895
3719 3059 -39
8002 4100 620
6597 1752 -56
4197 5967 181
1099 4495 -571
1324 6783 -356
544 3058 -747
2198 4801 -567
1163 8273 934
8347 941 949
2867 5354 -396
8109 1321 189
3990 2248 517
3551 7584 -399
2108 8401 -398
7795 7028 392
193 4600 874
8427 102 832
5467 7129 -715
4428 7549 113
7764 7423 -191
6729 3616 640
3109 1457 -475
2708 648 -936
3798 1554 -617
1873 2625 955
6346 7749 725
4130 2070 585
4808 8293 -425
1872 4775 -60
5500 421 -866
6426 7602 -361
7051 8498 -399
6651 488 627
7037 8012 -403
3980 5869 960
839 765 485
2902 5809 210
7953 7151 -521
6134 7249 1
5856 8327 231
3986 3247 903
5604 182 -60
7135 5701 115
1407 7432 -403
980 4363 675
6610 6479 687
4034 5192 -387
4303 3311 14
3303 2638 -285
13 2932 -964
6528 5232 563
2751 1318 418
1815 4880 -677
5466 7465 -389
5059 430 637
8515 1889 -885
6402 1986 -112
2277 2477 678
6580 2723 936
8513 685 768
4827 704 -524
4544 8386 945
8317 2118 -938
5499 2080 -322
3788 1600 -394
42 3853 129
718 4509 525
4236 3594 -866
1468 1113 269
3790 1226 -138
1288 399 132
6983 5045 -139
5675 2057 -314
5026 5744 -41
7136 2464 -792
7149 6990 676
1020 2801 196
5040 5699 225
2395 3555 904
4495 5912 65
3709 1285 -592
1328 2451 -190
3615 3647 909
6249 5169 -287
2228 1441 60
5791 6960 -504
3089 2268 -91
5963 5261 -73
1699 68 -515
4639 6135 -767
695 5915 -699
3599 6320 545
1667 1571 -675
2820 899 894
3553 7753 -354
2462 2839 349
2217 4793 -767
6461 2969 -598
5883 4387 -15
8338 147 -698
2182 5653 -369
6395 824 -280
3164 2270 -866
4928 1953 462
1750 2312 -939
6338 5393 -804
6782 6277 -738
6830 7904 -429
5032 1726 621
4894 2783 742
6426 1991 -241
5084 4871 218
5573 1992 -416
6675 205 231
1153 3621 -827
668 2519 -404
1695 428 -419
6281 8228 -54
118 7683 210
1185 3868 -751
4652 6025 -40
2011 5600 -386
4769 7294 464
5356 770 6
1680 485 654
33 1319 -82
2007 7271 -294
5089 4911 201
6721 1510 -819
6689 7792 981
920 469 -750
2677 1856 927
499 6532 -31
1438 6828 1
7973 1547 -878
438 4227 277
4954 7275 540
6555 8400 -114
2477 6723 -209
8404 7412 -943
6146 2550 -88
8409 398 535
7777 2364 691
329 8411 -684
2163 6976 120
331 2303 -136
646 4251 843
3067 918 43
2019 7378 308
3735 3487 -797
2351 873 -141
4845 435 196
7497 4786 -505
3857 311 913
6635 2961 559
2602 1163 -420
346 191 439
3632 3192 -317
7668 1913 -593
3703 683 591
2351 5980 -576
5605 8209 938
4576 5341 -650
5685 3022 113
239 501 -788
5233 5022 12
3464 7416 -463
6636 3807 847
5901 725 -628
563 7468 -176
6164 8056 -952
3422 7986 -747
2594 1971 -131
2057 5334 418
3374 7476 -718
1616 4788 -140
3404 5560 369
6076 1002 -693
7659 208 -527
1789 828 -350
2919 6778 -374
6282 8355 869
788 8355 131
3091 4844 -14
1983 365 -263
3209 2307 74
6512 6323 232
8009 2216 -957
7073 179 -25
6797 602 328
7678 301 -771
1250 3854 996
7480 7384 -932
5008 6822 -540
2240 7192 44
6274 5230 785
8300 5872 847
33 8183 640
3750 1766 -241
4304 7412 160
4163 5020 -427
6870 1649 128
5052 5891 742
6815 242 777
8212 6207 -306
1782 4334 897
932 7987 -379
3518 7557 397
5685 6484 928
2432 7222 330
634 6007 -740
8334 4407 497
3589 1244 -725
8193 6434 177
8053 1400 285
1241 7895 865
7201 6372 -697
8247 6641 -239
2616 746 106
1073 1343 -103
7502 6885 -968
4899 1806 -956
3600 5044 541
8253 666 591
7576 8140 -743
6757 3672 183
2502 842 69
2695 1868 -42
1616 7232 -829
4274 6946 208
1961 4750 -343
1753 4415 -971
7632 1297 411
6666 1922 -307
4353 6997 232
5758 62 872
3383 3213 -256
8093 7716 -409
6147 4424 433
8413 6691 -932
2436 3575 940
8509 4408 659
548 22 939
7458 1074 336
213 7315 -332
7735 3013 779
8458 2693 -855
4878 7054 -903
7726 2805 -673
2419 1515 -567
3295 1809 -329
4774 6258 -489
7896 6003 408
3544 7917 337
6936 3311 -187
5043 1049 125
3831 1968 713
1865 7605 -802
141 3289 115
6740 8286 381
8411 4478 -534
4279 369 -888
6608 4056 -921
3064 48 -384
5569 1551 894
1204 4919 687
5599 3745 -22
6975 4133 -865
7014 4544 396
3437 2572 -354
5861 4361 -844
7454 2008 596
1817 1008 -890
3894 8437 722
3746 3033 923
6756 7455 -474
4283 5887 806
912 173 -705
7784 7437 -354
1333 1279 -473
897 4821 -784
7064 6060 -336
7805 7404 930
4687 805 515
808 4116 144
7472 6923 857
4809 4152 781
4455 7997 635
705 887 73
2299 3002 850
7688 913 -308
3070 4792 -326
4067 612 -162
4027 4099 -812
5424 296 -234
130 7857 -853
4281 5284 648
1286 7488 386
2026 5351 489
615 5485 401
8337 8448 -849
5739 1024 3
2159 4951 -385
5050 6473 754
4552 3856 364
120 7007 -879
6971 4156 512
2681 2171 654
7812 5913 188
6140 1285 637
2912 4171 -402
729 6462 -769
370 4413 -468
3933 3156 709
5633 3695 583
8512 913 803
3231 6796 810
7476 8171 825
8261 4421 514
5017 4022 562
903 7707 913
5627 5486 587
4386 7683 757
3401 4685 839
6914 3530 568
5097 3866 319
4594 7551 293
5798 7017 -22
6433 7067 -174
6857 1606 19
4328 1867 -636
7322 3328 934
3373 109 142
828 1866 300
2416 1121 -483
7174 1896 752
7118 2873 739
4766 385 -573
5619 534 -508
2895 1459 -250
6582 1266 -209
6315 6595 841
2291 4506 -444
6232 2118 883
6392 5993 297
7517 5501 -631
5009 5029 -50
800 5864 -542
2523 1459 -247
1445 4360 825
3306 5745 -40
1208 1430 966
441 4207 196
5033 6233 -990
1552 4044 20
8023 8026 734
4646 1110 925
3574 225 -921
6490 5205 -69
6770 6536 475
1033 1514 413
5887 8474 -159
2457 6954 -676
4066 8473 -703
7075 4495 -712
4457 93 39
7516 602 538
4418 1427 -98
84 2549 581
6260 4003 270
7781 1160 -251
1978 3964 -757
829 2976 729
1414 1912 -552
5509 3752 110
4011 1366 -759
8136 4833 -729
7864 6578 -467
2219 4361 -987
580 6695 486
7912 6372 995
8382 4169 861
2310 2028 -924
7620 97 335
8295 2988 -80
6587 4502 48
2332 687 -290
1273 4300 -956
917 6715 481
2179 3031 -329
7913 8459 -284
6134 1120 305
862 1294 -730
7811 8308 178
2666 8399 996
8462 678 304
4969 4563 647
5157 8364 -246
443 7643 314
7444 2062 217
6546 3613 709
4845 2060 44
5647 4669 913
4782 2989 -58
5806 8517 -894
1275 4272 -1000
5381 5856 -424
6097 2163 -597
7077 5848 178
8248 8157 -870
8101 8434 -341
3565 2927 -934
7973 2354 200
8415 6919 -206
5406 3447 297
4467 8189 -551
5322 5332 638
341 7306 418
1129 2021 -624
6461 3466 922
4428 3002 191
5797 7217 -332
7455 168 116
2569 6407 492
2884 736 65
5278 2662 922
6754 6626 575
5380 5438 -757
1011 4375 268
3155 6903 847
2983 7581 -69
6763 1862 446
4021 4510 -241
3023 6222 480
4670 7437 614
2736 6543 -711
621 1440 120
8034 7674 664
3933 1307 721
2413 2110 396
2335 5712 -811
3819 7655 866
1087 2234 -214
978 4998 -201
2052 3699 904
4806 813 -813
3583 5131 513
5113 7362 618
1448 953 -309
5055 8208 -336
3096 942 -319
8410 7532 -480
8520 8317 923
2248 7842 -357
4529 5154 -327
4581 514 -170
6340 5359 -349
3135 7203 -718
4995 8014 427
6524 5088 391
4492 7621 -151
6759 5446 -361
8155 1748 760
1646 249 -250
8355 2868 427
3641 219 -143
3556 8376 873
5085 3413 812
6659 7179 821
3049 6599 -446
4194 919 -496
3466 5912 320
5646 533 -961
129 3506 -244
4159 3420 -593
6865 5989 -692
1922 3893 680
2117 6958 -362
2931 1380 -647
5316 6254 115
819 160 -247
1819 1321 -610
4094 7545 -430
4491 6858 -226
6528 7640 578
7253 2067 -436
100 7092 77
2740 399 868
7312 3185 879
1899 5574 -545
7219 595 908
4253 5708 -328
5673 5088 -762
2730 4795 -931
1312 1110 -958
1805 6172 647
1110 5669 46
3333 1494 -425
6353 5460 267
7063 4667 -20
322 5604 785
7597 7978 95
4105 5936 347
750 7372 709
7214 3180 -363
4565 3643 864
7180 3136 -505
512 4517 -207
6787 7322 833
1589 83 561
4193 2724 -944
7827 6115 -283
8323 3362 631
8535 5342 -818
8492 5361 262
5769 1941 758
2645 5553 371
5346 6051 267
4725 5331 656
1830 1222 -896
2929 6174 -458
2632 8038 252
2525 4397 502
8233 3015 352
468 1008 -868
3910 4870 -400
