19
854 1647
611 773 9
680 305 424
260 734 425
242 528 355
105 832 206
671 406 963
242 362 622
67 217 847
504 540 734
766 524 439
242 713 267
134 428 439
179 766 551
222 7 353
810 296 62
698 691 837
590 606 563
597 216 49
293 472 704
41 268 664
791 85 879
94 409 869
743 178 873
223 643 758
353 336 267
84 828 799
660 28 548
483 761 225
85 439 488
788 527 521
640 99 604
116 30 84
442 146 951
646 52 35
202 805 206
753 358 534
601 18 836
435 172 733
298 794 357
96 735 668
591 370 81
10 355 248
298 733 784
288 747 509
643 26 679
564 615 121
419 61 36
133 275 670
19 676 647
113 399 290
504 762 175
838 815 619
263 494 97
836 338 152
674 636 816
764 312 69
741 833 679
393 194 58
362 837 363
604 391 314
598 529 576
790 495 79
375 614 679
351 278 226
84 776 92
310 776 786
242 783 950
335 741 75
595 532 479
214 736 907
165 103 447
635 98 269
327 830 654
391 817 680
262 157 535
759 556 223
384 258 836
415 333 548
24 464 41
60 104 126
53 719 16
473 307 336
54 796 931
414 372 992
670 245 369
422 569 196
112 362 922
579 143 351
528 290 704
91 346 428
492 244 235
244 648 177
840 716 484
713 717 710
777 164 150
156 219 880
699 152 292
216 518 824
804 327 277
368 83 486
381 769 6
67 371 588
342 283 766
412 10 25
75 807 526
118 424 480
265 167 216
780 775 880
36 764 830
785 24 786
503 445 392
26 481 394
56 99 595
261 611 282
410 424 675
783 288 557
742 545 976
498 428 375
762 126 24
829 462 8
491 551 893
559 390 762
761 679 172
731 770 116
58 294 992
609 281 771
611 604 293
644 237 596
566 53 797
635 610 44
574 804 917
101 593 411
554 98 415
312 6 127
691 746 231
407 177 905
485 284 125
675 549 594
793 352 794
10 233 899
598 226 23
652 239 587
28 196 732
453 497 466
121 339 165
692 111 478
328 401 432
529 147 18
365 781 42
57 750 798
217 688 215
700 523 309
401 42 996
266 451 915
447 118 120
787 259 425
327 329 513
280 617 962
1 553 209
599 178 242
650 576 911
152 249 583
442 127 24
483 503 530
769 249 973
658 523 391
835 452 479
493 464 528
187 43 116
272 721 735
451 789 870
756 177 478
781 620 650
221 436 956
759 240 635
167 659 918
579 606 412
62 415 934
142 544 295
311 669 87
780 795 457
171 484 347
483 721 69
696 801 150
272 386 189
767 503 796
199 9 977
17 495 38
146 729 874
499 265 743
802 745 419
160 4 906
336 781 927
684 8 881
406 787 514
626 249 600
689 257 588
8 695 302
68 428 512
611 185 525
831 313 996
662 755 1
20 369 964
180 342 118
564 365 797
279 291 82
198 636 97
149 526 808
779 462 106
180 383 962
322 442 373
748 715 779
780 173 475
521 111 313
554 140 576
128 106 754
508 243 319
354 550 616
69 608 166
630 766 411
469 642 274
747 75 924
370 170 918
393 185 803
547 734 193
494 176 253
757 88 495
531 230 60
504 107 120
207 215 358
108 691 864
458 443 688
430 405 28
62 552 873
207 582 438
118 658 831
811 499 694
203 423 659
815 175 693
604 772 799
237 115 200
211 398 735
147 830 8
726 107 882
247 784 11
691 292 801
633 827 11
246 110 716
377 436 121
450 543 292
85 324 946
614 591 947
321 812 631
698 430 687
409 24 812
638 231 326
573 207 80
748 406 692
72 68 721
125 503 3
57 755 798
29 387 963
3 402 817
411 615 624
465 136 550
125 537 682
563 655 777
176 414 542
130 408 373
8 131 604
830 79 480
811 203 713
773 66 635
104 546 951
517 415 755
122 503 261
40 548 990
715 795 819
335 436 272
462 7 266
637 633 560
257 397 150
541 552 397
446 366 482
323 293 67
762 87 247
306 293 47
473 428 757
214 302 405
761 500 242
375 566 691
781 357 668
552 33 931
365 251 258
583 796 596
636 81 575
286 614 855
369 839 544
769 174 856
111 88 477
108 724 90
99 170 868
65 230 704
801 532 612
404 20 711
276 87 580
450 80 678
484 288 121
241 66 101
699 340 69
175 471 299
690 184 352
31 125 807
774 360 240
729 82 392
605 735 681
656 449 123
817 401 859
287 262 475
254 819 549
492 315 634
531 174 93
325 466 528
1 611 254
283 33 210
74 410 547
416 373 46
707 722 491
520 221 162
643 483 45
109 184 661
826 339 114
729 763 636
350 222 364
496 626 517
363 240 523
355 606 849
276 404 839
380 8 444
719 311 138
42 236 651
254 622 483
193 340 294
535 82 286
664 491 553
58 123 25
834 178 827
221 263 183
168 302 354
468 164 726
486 321 909
701 267 294
296 794 352
63 260 442
655 568 275
98 16 571
554 138 889
754 300 543
729 449 723
199 277 7
222 762 528
584 21 178
92 708 744
232 561 861
139 80 165
634 368 50
195 718 324
662 629 49
59 126 952
343 656 495
92 645 305
757 41 61
348 204 714
4 289 866
187 13 361
436 460 76
372 259 868
620 78 32
183 182 396
50 104 920
49 21 41
756 644 671
594 292 686
202 142 150
67 535 842
78 747 60
636 342 667
589 526 9
198 468 860
292 105 941
242 438 853
550 509 943
87 723 302
608 658 385
456 331 583
575 362 135
269 479 751
596 827 396
823 588 805
82 806 120
63 151 56
587 655 153
149 359 494
774 18 760
478 804 795
583 236 465
616 438 310
566 719 607
305 782 835
339 476 673
699 60 791
421 268 832
680 303 105
719 567 955
548 437 774
172 76 126
327 723 82
621 336 440
262 263 796
425 495 172
114 410 976
647 708 25
150 616 639
188 787 624
248 282 363
582 310 692
147 366 868
169 457 664
306 837 508
730 367 131
575 409 172
686 315 230
801 828 693
755 656 47
807 308 126
770 698 887
491 673 396
436 293 590
297 217 913
110 225 319
206 651 945
170 79 1000
530 465 681
286 673 364
98 371 707
816 623 832
790 14 234
442 493 298
278 522 163
65 378 460
704 446 488
205 666 337
386 799 550
735 262 969
225 688 520
96 108 524
18 219 857
377 295 337
758 770 255
66 394 357
131 90 958
201 454 86
725 53 207
28 605 358
266 370 874
480 181 491
307 583 771
598 344 204
702 169 234
323 784 798
304 370 293
804 570 622
448 327 127
175 362 785
420 515 306
118 592 2
13 758 628
161 242 491
561 838 165
610 171 506
245 636 32
457 155 662
748 414 975
320 307 550
710 576 632
279 652 719
44 755 841
199 573 545
185 117 443
205 352 822
573 737 854
73 76 780
109 566 511
511 49 749
641 64 988
95 708 753
134 105 756
536 608 66
54 581 762
370 15 338
156 366 472
11 348 995
379 638 698
570 626 489
791 103 485
829 675 708
376 441 723
38 519 908
681 820 81
347 653 907
451 116 205
827 642 428
247 636 246
108 778 184
414 293 835
346 766 955
170 19 589
218 486 319
321 705 30
582 452 33
195 567 214
82 468 611
617 836 919
292 239 636
311 453 378
45 249 695
821 518 416
426 136 156
433 498 911
166 286 529
571 699 184
691 775 170
662 248 852
302 246 498
222 736 62
347 787 434
531 159 991
459 24 775
267 646 114
748 628 169
762 349 338
610 63 35
826 759 497
145 430 941
395 651 470
598 278 183
130 102 262
479 200 810
166 140 172
640 271 199
74 292 278
800 370 935
366 247 622
461 785 731
812 722 741
437 5 794
780 391 531
644 480 196
665 383 552
7 644 754
738 472 531
440 492 626
499 137 722
88 386 770
407 47 499
1 421 931
656 836 551
369 172 386
181 71 40
341 465 665
11 217 206
661 613 794
564 523 636
429 546 249
467 443 261
200 278 694
102 722 101
753 814 717
840 784 394
571 254 455
164 638 406
329 256 604
81 290 953
691 367 373
246 773 979
661 116 546
208 448 884
284 447 72
295 683 312
144 275 910
221 789 252
96 718 229
269 653 100
696 522 391
36 97 397
312 730 158
6 459 308
175 677 407
197 804 799
235 632 608
212 572 893
647 576 947
376 467 212
822 71 664
459 243 288
162 575 297
517 373 934
83 193 269
333 408 975
659 66 999
686 701 482
99 782 771
616 21 368
258 51 144
739 40 130
330 94 278
603 252 779
57 383 141
687 658 402
622 502 971
199 591 350
647 461 684
512 259 496
797 775 86
194 490 405
570 376 880
200 426 700
163 177 53
813 799 702
300 385 872
131 591 982
406 584 920
125 573 772
500 498 782
627 538 958
480 324 281
59 731 145
173 477 491
594 754 266
593 562 618
396 8 582
526 124 999
388 402 544
804 541 679
235 430 642
378 563 275
451 388 362
379 737 210
438 838 72
69 192 489
148 838 37
473 291 447
240 577 889
589 578 979
485 398 812
419 177 852
762 620 720
779 307 398
724 450 393
435 249 257
73 19 781
723 594 568
391 727 410
433 741 983
600 234 104
268 193 820
269 643 64
21 182 729
349 391 488
400 515 329
250 807 606
204 751 606
826 413 832
554 424 962
122 319 760
672 588 13
439 553 752
65 630 264
147 816 942
176 574 208
171 51 485
633 682 171
154 702 159
522 641 384
255 18 806
662 404 760
142 453 391
710 325 349
62 176 431
242 812 653
517 588 988
27 308 30
132 443 254
195 244 255
109 229 2
555 761 813
790 229 505
202 646 796
243 705 542
506 546 844
419 13 390
485 50 829
624 220 996
722 609 736
76 237 399
769 746 338
595 218 941
376 811 975
165 353 95
224 645 820
69 793 427
546 72 284
354 718 632
143 789 602
450 575 92
265 151 224
110 272 942
476 485 453
809 418 802
558 15 265
787 727 627
360 794 171
496 460 436
449 567 453
582 120 361
605 403 932
623 753 823
292 48 856
103 750 668
261 244 807
565 522 102
416 801 802
151 178 178
425 571 534
244 318 238
441 379 409
567 110 43
696 120 163
513 637 857
609 755 936
331 390 51
189 506 294
606 57 264
55 671 102
696 502 991
122 364 561
26 16 442
301 670 653
516 125 394
473 740 353
374 523 190
177 349 84
740 307 797
67 637 878
27 803 387
653 331 17
238 761 69
281 400 581
130 315 519
111 153 989
451 259 204
109 591 452
308 488 41
348 668 182
492 667 924
359 238 475
514 202 617
607 476 533
407 545 992
714 834 163
303 328 715
749 89 41
237 822 427
766 53 509
814 208 881
666 95 463
164 435 309
706 30 420
149 315 278
709 518 34
636 135 605
439 353 320
623 694 775
771 510 440
308 674 236
831 82 666
395 402 499
640 486 248
664 208 259
415 603 695
799 645 254
536 704 800
799 791 535
52 571 638
437 140 754
462 804 938
138 334 870
832 426 122
570 16 628
60 810 291
718 418 322
110 239 494
90 599 101
535 35 398
750 547 401
662 683 164
136 151 38
663 794 24
666 243 24
709 503 629
311 500 633
374 267 120
83 640 579
515 812 353
635 668 312
27 518 473
418 574 653
776 294 329
7 85 793
85 729 569
360 640 615
149 820 191
193 520 144
418 533 149
825 187 676
651 485 48
677 212 750
495 171 416
563 733 127
338 776 270
744 431 353
210 154 429
309 519 126
411 149 208
92 468 469
703 483 690
785 672 854
795 547 127
782 148 686
148 766 299
649 144 780
833 19 747
784 376 88
539 75 692
459 794 673
760 817 454
652 589 138
170 119 649
176 301 116
388 675 901
9 322 886
699 125 270
362 318 278
618 741 708
771 716 265
332 342 340
95 260 260
627 665 459
231 585 889
714 610 885
491 732 864
114 52 827
164 660 467
318 551 519
787 839 324
48 534 518
580 771 660
259 699 377
89 302 754
309 814 759
784 158 947
656 771 386
359 72 223
240 149 658
364 617 985
202 780 258
201 132 868
107 282 971
818 404 190
776 804 797
565 840 683
470 105 273
29 98 586
657 163 778
753 322 95
723 793 194
721 228 289
307 804 863
103 19 879
733 140 525
264 562 312
689 572 662
543 644 202
397 312 627
621 834 235
766 575 361
793 710 921
252 327 62
764 47 370
108 72 66
449 516 216
198 271 25
715 505 377
642 535 505
228 563 123
202 782 291
600 162 163
457 186 471
270 400 912
517 151 626
162 377 461
815 649 333
63 94 673
599 563 772
505 40 802
593 430 185
523 297 916
374 350 118
282 810 836
59 190 134
325 148 61
710 410 900
184 265 418
90 410 468
77 728 827
558 239 576
350 229 716
290 15 127
685 535 334
616 640 156
652 797 815
389 92 759
801 789 374
829 366 812
20 141 542
643 412 988
740 246 527
629 128 576
541 397 436
132 720 879
636 374 756
192 515 598
251 739 678
267 379 212
692 676 421
782 474 192
313 808 86
698 715 906
675 755 746
432 462 946
438 508 829
402 209 202
544 795 457
642 703 898
96 815 977
771 376 806
51 31 293
98 282 686
652 431 383
230 333 404
347 74 970
60 548 444
419 637 899
380 131 320
226 356 460
119 833 952
218 142 449
654 287 200
508 138 583
157 256 820
32 220 744
223 114 332
810 289 276
707 646 663
57 827 358
717 803 836
765 441 664
107 572 868
417 158 26
391 149 955
269 63 633
197 499 653
466 653 361
84 120 44
768 572 174
623 182 368
537 186 269
17 431 265
258 317 141
54 665 804
630 198 289
46 421 511
517 474 18
287 471 866
717 126 41
82 243 652
386 272 129
140 428 14
283 789 911
634 261 192
424 100 319
173 202 567
840 402 108
779 56 155
80 822 519
512 442 617
818 303 553
813 12 647
233 144 120
149 612 157
493 419 178
601 426 17
253 425 893
784 224 298
5 635 800
523 166 50
465 539 882
825 1978
75 535 483
339 590 829
123 766 110
119 372 108
732 17 60
765 703 800
681 678 384
145 658 947
177 739 858
434 422 403
436 353 915
612 381 422
796 482 862
743 580 761
804 745 676
627 528 639
192 221 791
468 720 93
484 702 85
318 281 299
490 157 268
173 712 764
173 156 317
510 362 922
331 12 400
250 412 217
179 55 354
819 419 523
301 571 478
87 172 651
134 536 749
792 34 816
666 179 79
262 500 602
284 578 913
586 567 554
147 445 418
703 22 471
255 215 290
287 326 805
111 560 625
672 791 948
435 117 774
76 185 392
82 162 33
498 209 6
542 790 757
782 680 754
771 640 816
6 278 472
580 581 113
596 689 972
307 552 888
127 106 491
76 397 796
152 38 596
460 308 636
114 134 819
37 134 235
285 54 612
822 155 196
584 182 558
250 622 279
470 27 727
810 818 370
431 438 936
703 739 580
774 651 248
284 329 411
533 119 162
185 48 581
531 25 601
814 428 979
713 109 8
630 361 513
222 470 626
165 123 718
821 409 97
697 596 14
93 305 826
698 572 378
358 218 625
212 435 531
55 590 491
47 792 491
514 288 625
446 453 130
322 640 274
677 239 295
312 175 624
243 196 352
669 310 583
655 537 982
331 792 434
138 485 910
292 331 967
46 218 776
670 42 730
681 536 591
644 125 551
453 443 374
614 588 33
422 179 675
21 484 558
819 809 413
779 543 773
819 179 180
396 591 499
7 642 241
83 122 140
454 309 250
63 332 806
18 791 388
493 461 267
516 296 158
721 283 144
359 287 792
789 558 664
193 615 972
166 503 50
101 40 673
562 669 853
66 89 632
253 266 898
787 735 86
93 556 795
273 734 647
254 93 668
526 528 920
698 436 795
533 69 281
25 64 69
593 279 405
757 565 885
751 447 569
728 724 858
67 702 23
297 304 530
182 426 427
350 580 196
53 544 846
245 330 129
634 723 404
612 624 150
124 775 31
227 72 725
100 97 129
490 168 234
769 608 249
248 298 232
769 799 689
223 354 646
250 505 850
737 382 421
641 467 115
811 69 693
126 625 135
39 724 167
711 151 642
362 24 143
385 796 803
803 72 411
441 755 663
60 757 586
510 63 931
182 740 336
793 626 9
30 713 57
610 549 476
499 513 27
130 516 411
814 708 523
96 738 986
143 780 501
684 230 562
640 142 647
309 332 795
555 694 280
210 48 425
767 820 631
499 285 119
617 465 782
281 451 834
569 208 44
269 309 539
760 600 420
535 67 706
527 384 212
151 704 857
701 398 481
803 341 665
645 650 916
473 68 697
250 19 784
213 493 608
255 790 674
796 783 877
764 453 931
532 816 49
531 423 635
752 311 127
773 797 385
527 604 208
676 114 23
294 763 207
122 164 213
664 439 93
752 188 406
477 371 888
523 76 110
179 204 179
607 88 350
270 224 833
352 525 121
724 425 839
356 640 931
516 789 103
571 602 487
530 728 852
216 423 240
453 809 650
307 546 379
700 151 482
107 462 592
160 113 904
157 578 919
799 653 911
582 341 110
778 43 777
775 640 273
789 753 315
328 638 71
507 74 479
116 48 108
162 252 874
373 262 192
454 527 250
419 641 19
784 427 179
323 572 916
514 736 34
251 699 264
114 227 130
532 794 209
266 203 717
161 481 851
334 211 852
148 432 982
163 698 32
433 30 128
360 336 226
249 802 107
447 343 557
347 664 578
62 176 168
19 189 251
165 46 559
749 228 816
598 519 440
165 543 503
198 795 158
656 284 289
171 613 981
517 216 459
87 780 331
736 123 277
321 115 635
341 762 70
1 439 906
435 203 353
419 678 416
387 133 279
12 706 134
775 102 435
650 629 648
488 679 823
500 614 441
700 701 126
737 726 425
378 802 508
674 112 56
322 67 230
462 578 12
724 595 349
726 632 654
138 632 448
780 36 531
82 755 869
399 673 414
9 693 668
799 114 406
201 42 710
127 226 44
199 794 848
759 106 975
9 229 479
336 133 76
653 522 664
111 341 108
57 12 319
759 529 588
25 599 831
20 622 378
670 457 930
522 825 339
466 80 505
538 311 754
62 491 831
640 368 841
507 565 878
653 407 273
26 178 763
495 808 366
709 17 911
741 302 768
618 816 149
85 34 122
343 118 9
294 782 619
60 737 239
305 39 349
586 31 829
364 8 229
484 664 454
801 530 451
788 368 996
71 596 443
541 559 981
130 742 991
703 391 482
405 270 789
628 64 345
225 494 32
712 554 21
799 783 364
282 722 424
196 340 406
624 640 388
482 241 842
80 140 753
802 675 821
7 246 361
802 772 931
493 628 357
568 763 615
576 544 115
342 800 834
581 55 221
171 303 978
184 407 108
470 601 122
422 679 248
522 330 181
819 41 994
230 176 25
492 652 328
478 345 340
408 49 124
707 257 862
762 594 972
665 373 600
235 537 986
478 220 630
784 550 901
334 666 753
271 788 621
192 733 608
105 329 800
205 729 59
192 675 393
37 347 942
527 722 46
465 211 229
49 747 419
600 555 347
234 821 10
654 593 504
333 497 59
752 422 997
164 223 727
250 515 180
782 689 657
208 300 621
547 561 864
304 400 78
296 39 549
591 25 664
805 787 407
669 589 493
730 19 78
508 749 295
217 823 525
463 385 950
243 508 518
255 232 941
348 475 612
464 767 608
577 339 711
65 817 114
476 450 381
215 46 929
519 398 648
552 120 422
391 750 184
341 505 252
130 382 79
681 319 905
482 651 853
768 699 90
149 784 158
797 432 908
204 1 35
694 699 323
552 668 65
87 811 408
705 363 340
239 53 182
290 566 833
697 292 660
72 779 532
606 379 866
619 158 608
637 533 425
325 493 341
128 611 693
73 649 569
361 302 633
508 36 276
677 358 854
475 768 444
593 797 117
393 242 410
684 435 252
525 299 563
415 637 944
535 419 130
439 57 775
784 606 725
793 380 445
823 442 760
284 637 693
616 803 610
238 183 645
801 774 983
98 54 19
103 767 641
371 24 118
221 604 887
44 32 455
410 160 956
353 605 549
500 702 839
249 381 574
475 206 450
392 53 414
772 616 972
382 523 89
379 631 78
608 759 547
247 641 350
619 584 330
390 268 458
517 362 174
274 760 803
727 576 632
541 313 306
428 771 11
702 521 377
542 47 653
750 817 205
281 622 872
28 174 122
299 68 302
670 437 399
759 691 637
187 237 255
184 620 557
235 637 846
423 777 689
542 673 437
350 737 296
90 817 510
734 213 121
244 614 883
739 650 405
86 588 152
646 573 621
271 630 817
116 768 89
302 361 732
27 168 228
737 710 966
525 635 66
459 238 805
469 313 726
21 673 839
310 570 802
710 693 704
356 233 214
765 538 105
753 187 971
637 216 785
674 24 337
683 749 488
569 37 299
19 611 778
795 737 485
101 464 639
106 116 63
612 185 224
449 102 83
100 236 449
237 55 490
368 415 303
