19
839 803
650 609 -137
190 243 -696
260 551 361
314 266 -621
451 894 906
570 593 -477
652 733 -32
608 606 610
523 731 -437
874 279 641
644 474 -519
90 610 165
538 592 584
50 885 788
241 422 329
85 381 949
894 195 -276
73 607 454
584 182 -564
280 640 -120
442 229 -82
251 243 470
81 296 -447
623 597 457
403 86 532
104 240 -90
532 762 -467
598 457 -667
355 811 967
458 771 984
644 138 990
841 582 -914
55 98 -496
225 10 -307
564 116 -364
614 449 -950
401 44 -493
853 62 210
308 512 -478
863 761 676
25 162 -963
259 561 545
660 37 -620
639 844 187
677 489 -747
411 155 -196
450 302 -709
865 16 666
771 267 -393
420 768 -170
798 185 211
743 861 -811
170 784 787
61 732 -190
315 233 235
252 737 -914
390 371 66
890 333 -902
44 642 -262
789 312 -608
643 359 889
557 609 -953
66 778 604
838 351 41
196 378 -599
322 650 -776
887 22 -632
60 883 -233
46 743 243
845 476 254
339 481 993
201 698 3
667 576 393
397 421 -319
593 423 445
422 391 -4
732 453 520
650 520 -298
308 604 -331
880 860 634
626 594 -404
833 516 450
291 626 -831
547 217 -138
437 861 -404
538 729 309
194 267 713
379 656 515
811 419 -341
231 39 -154
825 788 504
197 174 -863
519 623 -965
753 876 695
563 663 -275
95 367 73
303 281 348
644 470 799
224 402 -148
378 383 -551
663 873 249
347 184 334
465 434 855
602 725 895
857 379 -180
65 852 -425
593 775 763
65 505 537
751 636 964
680 325 583
788 403 -167
84 67 -384
628 179 -597
731 583 541
695 758 -924
101 473 -40
736 217 799
269 302 801
620 877 303
567 97 29
43 125 -456
48 719 388
866 28 120
775 600 740
476 119 895
266 586 -783
720 602 313
514 671 -142
788 460 -34
732 245 -209
377 588 -48
421 571 143
327 123 -600
588 459 429
111 345 -823
92 191 -352
78 96 385
22 592 405
287 304 331
442 217 647
775 182 -780
846 519 574
620 114 -388
652 189 360
713 628 -816
367 230 -378
894 876 -305
317 592 -169
243 680 -952
254 371 -754
884 727 -640
253 646 603
401 423 -655
654 289 869
602 350 228
757 837 714
624 564 178
561 121 872
455 737 330
17 571 -311
680 122 -339
110 238 -592
704 489 -14
582 506 566
677 50 791
679 468 327
417 584 959
640 713 -858
698 559 469
219 695 -275
649 594 439
189 183 297
562 522 -762
540 636 -829
792 345 -478
571 723 113
514 2 -928
195 518 -448
868 167 -865
158 247 -32
150 640 -709
192 255 543
495 527 -663
243 149 140
296 879 -441
646 190 -523
479 643 -339
570 580 78
477 888 176
740 730 -80
64 584 -3
512 311 -217
527 500 24
554 855 -93
259 25 438
466 487 176
580 780 480
463 288 -750
716 422 418
996 983
25 149 -644
36 488 277
719 137 -793
30 195 -756
801 953 -520
363 924 764
356 466 -797
943 434 171
104 294 343
977 948 94
733 912 111
229 952 -193
762 261 522
477 254 -17
696 120 -390
263 381 -160
334 511 149
280 217 -305
429 444 -148
302 376 -763
771 409 -322
154 31 768
578 562 -812
715 546 49
600 372 778
376 819 514
651 315 -538
867 343 59
622 671 -183
483 471 -44
446 508 137
472 767 -276
225 430 755
81 365 -197
31 673 -267
350 96 -471
540 836 -778
820 430 -17
339 95 657
8 905 51
169 545 914
491 624 530
603 825 -450
751 844 183
58 653 691
637 21 -469
490 719 945
902 483 -892
164 268 -277
328 698 -538
371 736 934
854 831 361
279 12 84
874 739 991
625 961 512
260 877 -435
811 602 673
97 101 -539
407 888 -635
128 753 -221
522 50 -143
519 977 -668
748 147 -149
283 127 649
21 431 678
803 691 -990
374 915 -296
978 481 -726
454 583 23
89 186 65
98 474 407
558 433 677
520 948 573
418 682 -352
379 610 -197
504 695 448
505 238 -632
136 955 -221
593 557 -843
2 219 -765
723 861 -253
340 764 784
90 706 592
256 726 855
342 27 104
528 314 839
872 933 841
154 705 -142
180 945 470
885 51 202
794 695 -864
649 264 -305
301 458 376
361 258 -54
421 713 291
528 920 279
333 268 -183
736 173 -23
347 678 -694
450 866 450
888 769 -50
433 973 -123
670 29 -665
992 500 -144
592 109 -586
271 39 625
665 229 802
528 690 -988
865 803 -111
710 419 600
178 881 547
789 958 811
862 911 -211
963 773 338
344 318 274
804 225 -412
975 959 429
16 226 -652
686 259 185
710 556 -955
590 253 786
680 967 192
331 586 163
752 879 478
661 6 -709
287 489 -10
24 110 287
154 9 129
133 65 731
765 4 -305
419 403 -184
582 173 55
161 484 374
953 228 4
128 735 8
534 338 -133
327 226 936
16 505 77
467 761 819
833 276 126
47 74 441
668 575 -73
214 643 -997
773 813 961
141 85 538
116 710 724
737 201 -854
604 970 559
879 256 -588
284 145 233
62 153 777
390 545 -981
72 74 -218
428 378 616
263 831 948
653 307 -606
162 638 -668
134 795 -164
349 892 51
314 10 -28
205 819 -800
615 198 -893
116 406 833
431 606 932
157 525 429
966 75 42
886 50 166
152 988 356
567 482 635
372 661 -300
156 427 -177
5 140 -218
743 77 -266
968 141 662
955 653 923
73 148 -224
539 183 -544
74 601 951
621 642 716
172 599 -627
745 401 863
703 254 -855
896 372 778
200 372 -299
897 267 -14
88 841 467
866 456 -116
474 656 181
943 544 371
404 240 93
16 859 72
120 221 -707
147 789 -434
496 174 958
284 973 -318
664 167 671
302 666 -537
553 517 -46
7 183 346
851 808 -35
417 705 -159
683 446 333
496 662 229
628 666 -58
280 319 -745
877 893 414
914 456 -723
477 560 369
537 400 -894
875 479 -818
578 208 -220
617 986 54
244 688 575
619 362 -925
505 357 365
69 668 829
411 209 719
622 276 -911
652 495 640
266 593 521
806 534 103
960 657 -252
287 924 -741
431 880 955
775 222 982
554 190 158
955 450 -166
801 739 -537
711 898 257
230 20 -823
704 632 802
792 652 -914
887 312 -195
690 384 -836
239 189 113
671 363 -864
65 69 89
251 184 -195
43 55 -236
153 777 825
398 988 -326
395 156 -450
665 50 929
45 16 561
83 487 -685
393 101 -623
107 105 29
446 891 -703
921 237 -435
181 457 794
707 825 425
314 803 13
486 601 260
360 956 -810
331 159 401
964 596 93
54 130 862
640 675 47
835 439 731
975 935 -523
263 484 116
926 479 -650
967 844 865
749 873 -771
718 256 -9
986 286 114
336 258 -123
262 944 40
836 166 304
779 641 527
336 232 -604
66 215 8
485 439 -488
418 350 -271
101 838 -443
262 621 -689
516 438 -896
337 488 744
289 978 -882
942 716 800
811 675 317
100 36 244
8 222 -541
962 388 12
148 323 975
614 868 -81
952 845 -211
933 652 -281
16 318 60
252 32 -75
426 625 -726
499 519 494
94 699 677
212 700 204
357 556 51
431 614 -30
422 195 -657
803 411 -761
244 728 716
991 422 -690
520 676 583
56 574 -42
875 686 -81
455 535 -914
234 938 -978
94 672 463
750 88 166
803 553 -173
960 629 -409
962 952 -414
462 571 -490
895 806 78
788 556 230
545 525 618
748 779 -528
680 518 -536
146 60 -868
61 134 721
561 591 653
590 72 -639
685 995 279
790 319 634
385 875 297
934 580 -876
530 812 -776
434 613 517
720 880 770
274 130 850
471 426 213
119 846 -769
688 618 346
862 362 -267
986 65 995
934 831 -637
852 869 580
931 760 -906
315 170 389
978 309 924
284 551 78
263 863 -710
478 849 -565
931 474 490
532 437 -345
423 680 712
177 804 -883
416 586 -245
875 238 789
89 772 390
819 601 547
971 416 -614
314 630 470
993 118 571
302 894 -777
580 617 173
498 624 -19
574 983 -531
791 605 706
947 939 525
394 291 431
871 613 -864
168 333 573
473 289 -231
79 98 274
552 32 -92
55 609 608
197 373 -687
155 84 -855
514 58 319
477 731 -176
314 693 -637
805 415 -369
240 760 4
11 922 276
683 630 -381
436 756 198
464 490 -303
912 835 -176
349 683 645
860 417 -748
785 687 117
562 495 425
781 775 999
424 248 132
518 849 -400
792 142 -826
555 452 897
967 476 388
158 548 551
350 337 206
203 334 -955
289 380 567
13 265 589
43 326 -883
800 110 792
441 287 48
623 141 589
749 629 659
378 649 -240
653 830 -389
635 241 -486
923 87 -871
19 788 131
536 815 640
266 890 632
916 380 -67
385 252 -679
551 345 -283
879 670 39
576 866 733
310 715 267
737 203 805
123 197 108
231 29 -397
185 778 43
370 561 -303
743 853 970
733 527 987
568 134 510
356 207 -944
229 607 561
348 107 -87
201 72 465
993 680 96
305 313 -271
382 124 490
623 455 -769
237 593 -511
181 171 808
663 453 -487
542 861 -527
493 944 -509
917 417 -322
724 419 227
597 636 902
593 661 -668
733 840 -820
512 932 -310
521 759 -187
359 187 792
763 881 270
636 394 -414
835 249 -807
239 928 -568
194 895 266
201 437 523
913 197 -149
398 208 -694
924 432 306
566 799 616
653 271 -298
986 434 505
76 140 281
86 803 144
104 322 -2
133 194 233
724 258 433
567 230 449
216 181 10
739 267 -596
452 434 105
256 959 -439
440 401 738
125 629 -656
322 703 -80
421 463 736
295 51 -696
727 718 -783
496 661 835
401 374 -758
880 681 -649
11 432 790
397 444 279
57 658 353
114 836 808
623 241 -741
309 547 136
846 966 -18
413 473 305
363 803 98
411 222 484
53 501 248
538 277 -14
653 659 732
418 467 -241
774 878 -70
551 943 745
131 545 -388
327 151 450
636 147 -521
348 825 -531
158 486 -76
336 254 -144
951 622 440
88 86 -28
353 66 96
881 29 413
657 353 971
643 51 -778
74 75 -622
891 573 127
136 147 -725
430 966 896
162 100 244
757 300 638
638 523 965
263 851 -337
679 293 704
738 701 998
815 364 11
931 33 257
467 560 120
132 627 -263
899 301 625
324 465 -403
366 264 361
922 502 -127
123 867 282
246 588 68
296 698 -295
283 521 939
596 39 -827
893 660 -444
320 901 633
934 666 -868
77 510 -632
474 781 764
552 228 -137
438 677 665
192 503 -688
298 590 -814
416 357 927
213 554 106
168 290 873
127 777 -456
361 146 83
642 172 796
340 985 737
457 765 -758
61 985 320
116 611 -987
807 275 259
804 526 -975
379 93 652
35 835 -925
176 117 172
513 383 697
478 195 -440
82 340 687
782 184 872
592 805 -98
60 277 210
785 186 -461
624 932 -929
952 819 638
215 107 -700
591 485 622
943 325 -128
907 110 891
598 231 222
849 911 563
847 848 344
817 397 816
85 698 -433
109 96 116
943 602 426
765 721 -252
378 662 -714
359 956 240
390 325 -896
744 586 -198
413 476 -349
740 827 -360
800 763 119
134 372 -28
262 368 -121
154 606 605
359 453 -450
254 362 -547
531 589 426
762 108 561
272 658 -346
853 5 7
758 550 895
948 391 -59
141 182 107
990 504 -685
519 976 -700
576 472 -176
677 672 -837
263 950 547
589 4 596
928 223 -742
904 708 -771
324 383 57
365 902 -46
784 84 682
262 15 -980
290 538 -907
814 457 906
707 235 338
791 932 523
265 221 570
127 885 -383
52 577 81
772 131 285
516 606 -449
853 533 -811
431 947 -464
326 99 879
591 153 245
657 445 889
624 688 532
103 175 -229
818 252 -327
875 444 98
26 872 47
200 439 214
357 865 -398
64 202 -510
197 217 -933
689 553 489
741 578 528
536 472 -734
923 342 -802
119 881 -825
915 329 -826
820 724 -270
191 206 -920
736 335 -609
612 553 812
70 351 71
450 339 941
336 222 -50
582 97 236
73 826 -275
856 379 -193
561 521 368
517 883 -976
212 320 -23
8 305 -735
247 837 191
327 7 304
164 438 999
543 458 611
581 976 -787
503 281 252
289 487 -674
546 564 760
639 69 -491
379 996 -931
934 367 149
715 498 -449
826 897 564
26 614 -74
951 452 -666
167 105 -682
917 826 896
372 809 -538
207 745 45
107 333 -996
956 696 -429
313 77 -177
163 787 671
405 753 477
769 826 12
70 73 -95
984 985 -711
549 801 237
614 732 -778
572 370 607
35 265 528
648 994 -316
83 688 -703
512 477 -277
697 807 -463
21 732 -33
104 611 814
498 201 -155
695 649 -791
43 994 -773
572 356 -696
548 568 269
36 748 934
533 565 186
779 958 -388
364 924 -173
887 91 374
503 421 367
621 984 -487
353 201 -706
260 841 -165
172 360 -163
390 97 812
571 858 490
18 979 799
486 468 -163
42 323 -288
29 792 -67
265 99 -664
608 813 -390
653 932 -650
828 285 110
994 530 224
556 754 -69
389 756 -358
287 204 764
135 580 758
728 892 913
359 604 -31
46 349 -854
525 452 -968
965 654 969
214 890 789
356 766 -906
112 520 -268
291 175 -874
120 938 -171
697 286 128
295 127 -302
740 652 -285
896 913 691
127 822 -622
650 602 -820
887 420 396
387 413 371
864 245 -65
865 134 346
140 154 -355
463 846 -18
700 401 713
870 356 -76
234 773 850
362 856 835
284 180 -334
820 70 -67
679 842 805
139 110 916
111 462 595
436 434 -667
361 392 941
659 21 646
378 203 864
510 546 -107
732 981 -836
777 587 -769
834 478 -481
320 266 556
478 81 -442
664 364 -308
261 996 658
691 169 280
734 703 -542
199 828 -100
667 39 -574
95 600 -438
593 306 -683
479 118 495
389 228 -267
282 524 -553
976 605 -527
653 292 318
194 623 542
294 677 -42
676 667 -459
306 784 735
690 469 803
377 924 190
356 656 -439
820 904 810
299 922 570
397 483 -460
182 412 389
144 350 -574
985 542 73
382 378 376
992 844 -564
403 640 649
491 543 154
776 375 515
16 154 -227
720 579 233
849 760 904
433 734 -725
542 60 38
908 299 -204
585 210 394
685 983 850
864 439 882
864 844 -992
646 943 -644
580 670 -874
325 101 848
400 912 -871
952 126 111
575 702 387
536 445 -516
436 321 417
375 606 -370
761 52 645
324 801 446
292 250 -596
230 883 -80
73 612 22
294 865 -104
701 463 -726
603 257 -335
673 689 -326
329 192 621
253 264 368
940 461 -35
537 543 960
899 868 -300
538 925 -435
980 806 18
387 77 465
830 232 751
964 923 598
74 5 225
835 444 -111
838 374 63
459 786 65
994 484 -169
244 790 -139
368 410 -531
314 941 420
874 457 801
207 739 232
950 874 330
684 317 297
694 922 303
714 732 166
530 393 376
449 381 482
126 120 849
784 74 -468
620 193 487
952 767 -786
959 744 777
665 46 285
294 434 -689
153 801 926
94 263 -880
923 350 525
465 442 -576
924 532 968
25 567 436
391 478 -280
984 361 -311
458 898 -740
510 399 777
559 931 785
746 989 609
523 313 966
495 224 -812
103 380 -857
406 471 722
962 345 50
203 605 288
971 451 -894
902 542 -114
990 941 602
182 132 -394
680 173 -267
829 757 697
851 187 -242
546 635 -527
359 2 959
646 130 956
591 713 -471
694 169 731
764 5 -360
539 584 -473
527 511 839
164 700 548
200 183 -856
505 89 370
135 662 -249
836 391 86
717 537 684
611 254 -64
678 976 -4
348 122 639
531 214 663
351 615 -119
675 48 162
47 810 392
251 753 -247
459 101 -897
800 23 804
433 207 -472
30 718 -883
956 750 601
469 405 885
200 686 648
801 921 963
929 581 708
432 336 624
582 447 -673
953 995 12
818 32 224
891 837 200
159 208 -631
664 846 -989
829 17 408
655 253 -835
718 836 388
278 5 -934
598 269 260
749 985 -349
299 751 -174
579 502 88
121 523 -910
623 468 732
136 399 -163
610 426 -904
46 703 -828
828 767 502
570 196 -998
467 656 -94
972 227 -425
93 121 176
548 20 -349
536 67 -629
350 278 -286
578 320 11
676 322 284
935 783 -23
832 126 -44
412 484 -632
504 206 408
285 323 -367
597 401 -125
509 673 41
725 555 270
407 823 395
479 83 908
815 662 238
756 483 -806
829 887 -850
136 282 -477
878 259 568
927 759 398
767 18 -928
434 851 -685
827 461 19
776 42 446
674 448 760
771 580 -457
197 528 398
510 378 856
324 517 259
280 686 738
242 306 -841
989 445 784
926 216 -643
465 923 956
931 615 175
995 368 -16
36 275 -72
867 785 -959
908 377 53
146 855 -809
842 460 847
127 673 -325
473 205 361
706 246 428
319 124 -867
496 694 -326
658 495 -322
487 587 -944
212 206 -198
390 845 503
367 749 -449
656 345 179
19 649 -73
488 960 642
617 357 -905
490 842 81
608 983 -174
915 587 -941
77 730 427
811 661 84
188 731 -722
950 955
460 89 438
860 658 -652
26 6 848
389 146 673
896 104 -715
568 598 877
63 481 668
772 749 -126
467 845 -118
203 878 -921
711 66 -540
48 123 179
137 847 499
575 922 -235
68 385 829
568 832 -280
118 665 -204
369 368 591
918 794 -13
578 166 -268
359 91 -739
540 760 -338
113 789 -976
879 25 -785
690 239 -38
82 717 -20
554 129 117
920 404 -931
889 75 881
774 550 843
306 140 -992
431 674 627
662 10 -432
420 682 -466
913 303 89
222 102 -587
663 132 902
130 519 -170
565 284 288
599 703 345
50 638 219
859 641 -784
392 810 -374
313 696 635
700 914 581
519 590 157
51 924 503
248 114 673
913 831 -380
643 435 -780
400 246 727
568 101 -166
698 395 55
205 778 -295
238 798 -855
657 740 811
316 834 -691
368 233 -747
325 949 932
762 814 -901
57 91 -810
486 419 -415
808 252 -266
47 341 -499
907 140 846
243 697 807
892 489 -157
594 233 821
888 613 894
583 721 317
326 732 296
594 447 82
681 591 583
609 697 -344
198 809 -557
435 918 -103
21 404 -753
56 361 -260
85 535 -810
379 177 -293
782 357 60
491 609 198
44 390 130
731 286 251
141 725 -677
379 481 -409
280 215 890
371 436 526
725 580 -38
407 193 100
487 899 905
900 833 -253
595 716 221
384 614 978
421 787 149
337 460 -869
485 741 245
342 410 -652
460 669 -402
454 54 -178
74 897 463
478 251 615
521 918 -349
604 467 284
175 121 -754
413 599 -876
625 126 -107
311 360 -19
189 184 -554
381 750 293
192 687 -183
65 460 -485
38 254 225
330 10 -222
304 76 717
594 823 -323
456 167 -683
901 777 -569
379 141 -723
405 243 741
408 914 -523
503 715 151
353 399 482
394 321 -479
114 936 880
595 114 -589
435 352 -712
544 507 349
24 17 918
648 175 846
155 194 190
142 478 784
760 871 -156
187 721 -633
799 716 -730
147 845 -665
192 944 -234
693 46 -78
574 849 -295
507 680 940
388 544 -73
92 413 309
729 744 964
854 345 -361
675 671 -879
557 391 -579
496 429 -916
525 499 520
354 331 505
221 335 596
890 690 458
96 259 90
864 598 -326
250 129 496
832 318 -165
735 190 693
114 889 -474
613 621 -530
197 578 -823
128 420 -479
883 121 -872
409 886 644
101 240 -718
356 918 684
485 65 195
460 612 814
288 628 316
21 81 -661
448 729 833
63 603 -618
170 39 518
950 525 -803
157 189 -40
809 367 484
251 762 151
582 76 -204
538 919 424
879 478 49
531 272 754
336 190 -11
146 148 760
742 390 -808
868 520 883
567 840 -759
646 770 755
360 929 -491
140 934 345
721 621 603
142 628 976
590 515 444
909 177 883
110 416 -704
581 178 828
301 106 159
290 460 -76
511 254 -742
483 183 -798
228 659 984
257 192 782
610 177 -334
264 765 -106
334 230 -904
167 816 186
226 385 -829
519 140 628
22 382 808
860 456 -15
904 657 809
398 487 915
211 775 939
329 601 -110
844 241 -688
198 612 -306
38 129 -932
627 275 465
401 26 203
627 253 -737
571 152 -246
847 691 -506
758 927 976
454 726 459
731 149 53
629 121 97
220 814 381
847 283 -242
723 843 215
677 829 113
707 179 -697
180 349 812
143 729 444
781 253 -876
752 143 -875
267 541 -309
728 460 596
255 632 -326
106 297 -742
64 22 168
687 405 861
335 228 -937
700 84 562
600 537 -693
673 614 739
649 505 399
748 115 691
802 441 724
628 70 -677
893 782 931
721 791 -571
624 445 530
94 814 -32
500 914 -420
877 293 142
742 498 -556
819 868 400
70 587 561
466 285 -51
800 122 -713
674 897 -1
884 888 -446
63 6 437
240 677 44
709 414 100
502 823 686
370 241 -673
273 941 29
399 473 -298
945 437 -778
297 938 938
466 376 -195
337 401 454
573 947 934
935 244 -765
591 211 -372
139 448 -120
54 301 769
860 780 449
755 457 -526
553 76 -803
604 752 -781
615 97 173
469 560 -558
61 769 655
946 430 787
118 195 617
719 690 -802
6 330 924
394 548 -433
126 704 36
785 152 757
893 752 -257
818 577 -796
876 788 -385
137 815 -481
801 86 -663
357 313 -30
104 141 -910
58 711 -699
519 460 -189
395 415 -342
571 113 373
628 835 -449
819 515 319
838 404 -776
371 122 569
261 863 50
85 382 -791
19 898 266
722 44 -946
425 661 -179
94 649 762
499 747 135
144 65 -179
678 937 -786
254 368 -960
728 560 -996
700 567 284
177 819 -66
114 238 -792
376 632 898
375 342 -71
291 598 -452
920 932 -771
680 69 299
416 82 52
559 240 368
213 254 -765
41 928 -320
689 743 780
172 245 -963
575 726 775
838 363 940
914 912 964
583 362 316
624 304 833
624 562 -726
146 413 -147
341 46 -975
824 203 -45
912 560 -969
882 483 -821
732 756 -858
655 132 -24
274 899 714
65 91 170
181 798 -911
647 309 -857
568 586 158
931 908 -519
744 405 -329
764 63 778
434 21 -103
753 673 -897
627 935 -904
75 582 -665
711 552 32
367 776 427
174 454 -579
730 859 -120
308 941 -464
328 115 38
184 638 -856
753 714 -542
489 531 -368
92 447 983
844 266 521
413 358 -350
944 181 -51
